Geo Point;Geo Shape;FID;OBJECTID;NCESID;Name;Address;Address 2;City;State;ZIP;ZIP4;Telephone;Type;Status;Population;County;County+State FIPS;Country;NAICS Code;Description;Source;Date Added;Evaluation Method;Date Evaluated;Website;Level;Enrollment;ST_GRADE;End Grade;District ID;FT Teacher;Shelter ID
44.170009146,-73.243357218;"{""type"": ""Point"", ""coordinates"": [-73.24335721799994, 44.17000914600003]}";53362;52956;500828000350;VERGENNES UHSD #5;50 MONKTON RD;;VERGENNES;VT;05491;1337;(802) 877-2938;1;1;561;ADDISON;50001;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500828000350;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-24T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500828000350;HIGH;511;07;12;5008280;50;
44.843044151,-72.019614497;"{""type"": ""Point"", ""coordinates"": [-72.01961449699995, 44.84304415100005]}";90986;91380;500306000083;CHARLESTON ELEMENTARY SCHOOL;255 CENTER SCHOOL RD;;WEST CHARLESTON;VT;05872;9702;(802) 895-2915;1;1;143;ORLEANS;50019;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500306000083;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500306000083;PRIMARY;130;PK;08;5003060;13;
44.402843427,-71.927776158;"{""type"": ""Point"", ""coordinates"": [-71.92777615799996, 44.40284342700004]}";53363;52957;500864000363;WATERFORD ELEMENTARY SCHOOL;276 DUCK POND RD;;WATERFORD;VT;05819;0276;(802) 748-9393;1;1;164;CALEDONIA;50005;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500864000363;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500864000363;PRIMARY;151;PK;08;5008640;13;10778946
43.118712804,-72.443494979;"{""type"": ""Point"", ""coordinates"": [-72.44349497899996, 43.11871280400003]}";90998;91392;500824600346;BELLOWS FALLS UHSD #27;ROUTE 5 SOUTH;;BELLOWS FALLS;VT;05101;9802;(802) 463-3944;1;1;376;WINDHAM;50025;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500824600346;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-26T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500824600346;HIGH;339;09;12;5008246;37;
42.754743436,-73.067562424;"{""type"": ""Point"", ""coordinates"": [-73.06756242399995, 42.754743436000055]}";97038;97835;500768000316;STAMFORD ELEMENTARY SCHOOL;986 MAIN RD;;STRAMFORD;VT;05352;;(802) 694-1379;1;1;72;BENNINGTON;50003;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500768000316;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-24T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500768000316;PRIMARY;64;KG;08;5007680;8;10800741
43.397073664,-72.688552833;"{""type"": ""Point"", ""coordinates"": [-72.68855283299995, 43.39707366400005]}";14912;14507;500824100342;BLACK RIVER USD #39;43 MAIN ST;;LUDLOW;VT;05149;1105;(802) 228-4721;1;1;204;WINDSOR;50027;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500824100342;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-26T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500824100342;HIGH;182;07;12;5008241;22;10796781
43.175720387,-73.052147122;"{""type"": ""Point"", ""coordinates"": [-73.05214712199992, 43.17572038700005]}";33505;33503;500537000185;MANCHESTER ELEMENTARY/MIDDLE SCHOOL;80 MEMORIAL AVE;;MANCHESTER CENTER;VT;05255;1526;(802) 362-1597;1;1;466;BENNINGTON;50003;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500537000185;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-24T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500537000185;PRIMARY;424;PK;08;5005370;42;10800735
43.76719319,-73.051538995;"{""type"": ""Point"", ""coordinates"": [-73.05153899499997, 43.76719319000004]}";58605;59400;500630000234;OTTER VALLEY UHSD #8;2997 FRANKLIN ST;;BRANDON;VT;05733;9713;(802) 247-6833;1;1;585;RUTLAND;50021;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500630000234;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500630000234;HIGH;542;07;12;5006300;43;
44.90062338,-72.969393417;"{""type"": ""Point"", ""coordinates"": [-72.96939341699992, 44.90062338000007]}";58607;59402;500735000286;SHELDON ELEMENTARY SCHOOL;78 POOR FARM RD;;SHELDON;VT;05483;9710;(802) 933-4909;1;1;302;FRANKLIN;50011;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500735000286;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500735000286;PRIMARY;278;PK;08;5007350;24;10790096
44.602910508,-72.119445307;"{""type"": ""Point"", ""coordinates"": [-72.11944530699995, 44.60291050800003]}";39956;39956;500822800336;MILLERS RUN USD #37;3249 VT ROUTE 122;;SHEFFIELD;VT;05866;;(802) 626-9755;1;1;136;CALEDONIA;50005;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500822800336;2010-01-29T00:00:00.000Z;IMAGERY;2010-08-24T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500822800336;PRIMARY;125;PK;08;5008228;11;
43.397572863,-72.688791277;"{""type"": ""Point"", ""coordinates"": [-72.68879127699994, 43.397572863000036]}";46037;46437;500525000176;LUDLOW ELEMENTARY SCHOOL;45 MAIN ST;;LUDLOW;VT;05149;1105;(802) 228-5151;1;1;148;WINDSOR;50027;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500525000176;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-26T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500525000176;PRIMARY;133;PK;06;5005250;15;10784772
44.801498568,-73.086096446;"{""type"": ""Point"", ""coordinates"": [-73.08609644599991, 44.801498568000056]}";84243;85043;500760000306;ST. ALBANS TOWN EDUCATIONAL CENTER;169 SOUTH MAIN ST;;SAINT ALBANS;VT;05478;1898;(802) 527-7191;1;1;811;FRANKLIN;50011;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500760000306;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500760000306;PRIMARY;749;PK;08;5007600;62;10817720
44.4262972,-71.890221713;"{""type"": ""Point"", ""coordinates"": [-71.89022171299995, 44.426297200000064]}";6789;7982;500327000427;CONCORD SCHOOLS;173 SCHOOL ST;;CONCORD;VT;05824;9801;(802) 695-2550;1;1;242;ESSEX;50009;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500327000427;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500327000427;OTHER;218;PK;12;5003270;24;10785900
43.764116723,-72.717957331;"{""type"": ""Point"", ""coordinates"": [-72.71795733099995, 43.764116723000015]}";79343;78539;500777000408;STOCKBRIDGE CENTRAL SCHOOL;2933 VT ROUTE 107;;STOCKBRIDGE;VT;05772;;(802) 234-9248;1;1;59;WINDSOR;50027;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500777000408;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-26T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500777000408;PRIMARY;54;PK;06;5007770;5;10812494
43.595505523,-73.051419569;"{""type"": ""Point"", ""coordinates"": [-73.05141956899995, 43.59550552300003]}";58613;59408;500885000370;WEST RUTLAND SCHOOL;713 MAIN ST;;WEST RUTLAND;VT;05777;9520;(802) 438-2288;1;1;383;RUTLAND;50021;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500885000370;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500885000370;OTHER;347;PK;12;5008850;36;
43.934005311,-72.660393623;"{""type"": ""Point"", ""coordinates"": [-72.66039362299993, 43.934005311000064]}";65017;65807;500672000443;RANDOLPH ELEMENTARY SCHOOL;40 AYERS BROOK RD;;RANDOLPH;VT;05060;1106;(802) 728-9555;1;1;353;ORANGE;50017;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500672000443;2010-01-29T00:00:00.000Z;IMAGERY;2010-08-24T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500672000443;PRIMARY;328;PK;06;5006720;25;
44.15251,-72.42979;"{""type"": ""Point"", ""coordinates"": [-72.42979, 44.15251]}";33508;33506;500621000231;ORANGE CENTER SCHOOL;357 U.S. ROUTE 302;;EAST BARRE;VT;05649;7802;(802) 476-3278;1;1;113;ORANGE;50017;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500621000231;2010-01-29T00:00:00.000Z;UNVERIFIED;2010-08-24T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500621000231;PRIMARY;103;KG;08;5006210;10;
43.594870978,-73.264764944;"{""type"": ""Point"", ""coordinates"": [-73.26476494399996, 43.59487097800006]}";46032;46432;500387000126;FAIR HAVEN GRADE SCHOOL;103 NORTH MAIN ST;;FAIR HAVEN;VT;05743;1199;(802) 265-3883;1;1;369;RUTLAND;50021;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500387000126;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500387000126;PRIMARY;337;PK;08;5003870;32;10812484
43.417966086,-73.206662613;"{""type"": ""Point"", ""coordinates"": [-73.20666261299992, 43.41796608600002]}";39960;39960;500876000367;WELLS VILLAGE SCHOOL;135 VT ROUTE 30;;WELLS;VT;05774;;(802) 645-0386;1;1;86;RUTLAND;50021;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500876000367;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500876000367;PRIMARY;76;PK;06;5008760;10;10812496
43.524437205,-73.23767645;"{""type"": ""Point"", ""coordinates"": [-73.23767644999997, 43.52443720500001]}";39952;39952;500660000244;POULTNEY ELEMENTARY SCHOOL;96 SCHOOL CIRCLE;;POULTNEY;VT;05764;;(802) 287-5212;1;1;237;RUTLAND;50021;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500660000244;2010-01-29T00:00:00.000Z;IMAGERY;2010-08-24T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500660000244;PRIMARY;219;PK;06;5006600;18;10812491
44.810070552,-72.197070779;"{""type"": ""Point"", ""coordinates"": [-72.19707077899993, 44.810070552000056]}";39951;39951;500624000232;ORLEANS ELEMENTARY SCHOOL;53 SCHOOL ST;;ORLEANS;VT;05860;1222;(802) 754-6650;1;1;124;ORLEANS;50019;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500624000232;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500624000232;PRIMARY;114;PK;08;5006240;10;
42.933617544,-72.538020637;"{""type"": ""Point"", ""coordinates"": [-72.53802063699997, 42.93361754400006]}";39934;39934;500357000430;DUMMERSTON SCHOOLS;52 SCHOOLHOUSE RD;;EAST DUMMERSTON;VT;05346;9669;(802) 254-2733;1;1;187;WINDHAM;50025;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500357000430;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-26T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500357000430;PRIMARY;170;PK;08;5003570;17;10800821
44.350932101,-72.602789432;"{""type"": ""Point"", ""coordinates"": [-72.60278943199994, 44.350932101000055]}";97031;97828;500555000190;RUMNEY SCHOOL (MIDDLESEX);433 SHADY RILL RD;;MIDDLESEX;VT;05602;8808;(802) 223-5429;1;1;190;WASHINGTON;50023;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500555000190;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500555000190;PRIMARY;176;PK;06;5005550;14;10812445
44.25960556,-72.571012478;"{""type"": ""Point"", ""coordinates"": [-72.57101247799993, 44.25960556000006]}";33506;33504;500570000201;UNION ELEMENTARY SCHOOL;1 PARK AVE;;MONTPELIER;VT;05602;;(802) 223-6343;1;1;560;WASHINGTON;50023;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500570000201;2010-01-29T00:00:00.000Z;IMAGERY;2010-12-28T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500570000201;PRIMARY;522;PK;05;5005700;38;10812433
43.835020735,-72.36563812;"{""type"": ""Point"", ""coordinates"": [-72.36563811999994, 43.83502073500005]}";97039;97836;500783000320;NEWTON ELEMENTARY SCHOOL;243 VT ROUTE 132;;SOUTH STRAFFORD;VT;05070;;(802) 765-4351;1;1;133;ORANGE;50017;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500783000320;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500783000320;PRIMARY;121;PK;08;5007830;12;10819790
44.500708306,-73.180325453;"{""type"": ""Point"", ""coordinates"": [-73.18032545299995, 44.50070830600002]}";6803;7996;500936000388;J. F. KENNEDY  ELEMENTARY SCHOOL;70 NORMAND ST;;WINOOSKI;VT;05404;1393;(802) 655-0411;1;1;442;CHITTENDEN;50007;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500936000388;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500936000388;PRIMARY;403;PK;05;5009360;39;10805685
44.016322801,-72.606722229;"{""type"": ""Point"", ""coordinates"": [-72.60672222899993, 44.01632280100005]}";6786;7979;500267000057;BROOKFIELD SCHOOL;1728 RIDGE RD;;BROOKFIELD;VT;05036;9707;(802) 276-3153;1;1;65;ORANGE;50017;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500267000057;2010-01-29T00:00:00.000Z;IMAGERY;2010-08-24T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500267000057;PRIMARY;58;PK;06;5002670;7;
44.456878847,-73.213244329;"{""type"": ""Point"", ""coordinates"": [-73.21324432899995, 44.45687884700003]}";79335;78531;500282000065;CHAMPLAIN SCHOOL;800 PINE ST;;BURLINGTON;VT;05401;4923;(802) 864-8477;1;1;664;CHITTENDEN;50007;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500282000065;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500282000065;PRIMARY;638;PK;05;5002820;26;10781184
43.705731397,-73.018940756;"{""type"": ""Point"", ""coordinates"": [-73.01894075599994, 43.70573139700007]}";72977;72166;500648000239;LOTHROP SCHOOL;3447 U.S. ROUTE 7;;PITTSFORD;VT;05763;9721;(802) 483-2242;1;1;255;RUTLAND;50021;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500648000239;2010-01-29T00:00:00.000Z;IMAGERY/OTHER;2010-08-24T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500648000239;PRIMARY;235;PK;06;5006480;20;
44.663439789,-73.013231718;"{""type"": ""Point"", ""coordinates"": [-73.01323171799997, 44.663439789000044]}";84237;85037;500393000206;BFA ELEMENTARY/MIDDLE SCHOOL;75 HUNT ST;;FAIRFAX;VT;05454;0068;(802) 849-6711;1;1;620;FRANKLIN;50011;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500393000206;2010-01-29T00:00:00.000Z;IMAGERY;2010-08-24T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500393000206;PRIMARY;573;PK;08;5003930;47;10806699
43.998307409,-73.152574451;"{""type"": ""Point"", ""coordinates"": [-73.15257445099995, 43.99830740900005]}";46038;46438;500552000469;MIDDLEBURY UNION MIDDLE SCHOOL;48 DEERFIELD LN;;MIDDLEBURY;VT;05753;;(802) 382-1600;1;1;331;ADDISON;50001;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500552000469;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-24T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500552000469;MIDDLE;299;07;08;5005520;32;10790099
44.116432681,-72.852698822;"{""type"": ""Point"", ""coordinates"": [-72.85269882199997, 44.11643268100004]}";6801;7994;500855000360;WARREN ELEMENTARY SCHOOL;293 SCHOOL RD;;WARREN;VT;05674;9614;(802) 496-2487;1;1;200;WASHINGTON;50023;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500855000360;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500855000360;PRIMARY;184;PK;06;5008550;16;
43.411345455,-72.40991592;"{""type"": ""Point"", ""coordinates"": [-72.40991591999993, 43.41134545500004]}";58612;59407;500870000536;WEATHERSFIELD SCHOOL;1355 SCHOOLHOUSE RD;;ASCUTNEY;VT;05030;;(802) 674-5400;1;1;258;WINDSOR;50027;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500870000536;2011-09-30T00:00:00.000Z;IMAGERY;2012-12-21T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500870000536;PRIMARY;240;PK;08;5008700;18;
44.475463241,-73.208130412;"{""type"": ""Point"", ""coordinates"": [-73.20813041199993, 44.475463241000035]}";90985;91379;500282000071;EDMUNDS ELEMENTARY SCHOOL;299 MAIN ST;;BURLINGTON;VT;05401;8323;(802) 864-8473;1;1;393;CHITTENDEN;50007;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500282000071;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500282000071;PRIMARY;362;KG;05;5002820;31;
44.107958359,-72.431629594;"{""type"": ""Point"", ""coordinates"": [-72.43162959399994, 44.10795835900005]}";14913;14508;500858000361;WASHINGTON VILLAGE SCHOOL;72 SCHOOL LN;;WASHINGTON;VT;05675;;(802) 883-2312;1;1;105;ORANGE;50017;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500858000361;2010-01-29T00:00:00.000Z;IMAGERY;2010-08-24T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500858000361;PRIMARY;96;PK;08;5008580;9;
42.787886409,-72.839854189;"{""type"": ""Point"", ""coordinates"": [-72.83985418899992, 42.78788640900005]}";33497;33495;500002700194;TWIN VALLEY MIDDLE SCHOOL;4299 VT ROUTE 100;;JACKSONVILLE;VT;05342;0397;(802) 368-2880;1;1;115;WINDHAM;50025;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500002700194;2010-01-29T00:00:00.000Z;IMAGERY;2010-08-24T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500002700194;MIDDLE;103;06;08;5000027;12;
44.097439645,-72.986025834;"{""type"": ""Point"", ""coordinates"": [-72.98602583399996, 44.09743964500006]}";39947;39947;500516000174;LINCOLN COMMUNITY SCHOOL;795 EAST RIVER RD;;LINCOLN;VT;05443;;(802) 453-2119;1;1;137;ADDISON;50001;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500516000174;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-24T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500516000174;PRIMARY;127;PK;06;5005160;10;10793227
44.194380189,-72.819349081;"{""type"": ""Point"", ""coordinates"": [-72.81934908099997, 44.19438018900005]}";84245;85045;500840000353;WAITSFIELD ELEMENTARY SCHOOL;3951 MAIN ST;;WAITSFIELD;VT;05673;9730;(802) 496-3643;1;1;170;WASHINGTON;50023;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500840000353;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500840000353;PRIMARY;155;PK;06;5008400;15;10812480
44.6992,-71.6139;"{""type"": ""Point"", ""coordinates"": [-71.6139, 44.6992]}";39938;39938;500444000143;GUILDHALL ELEMENTARY SCHOOL;ROUTE 102;;GUILDHALL;VT;05905;;(802) 676-3955;1;1;22;ESSEX;50009;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500444000143;2010-01-29T00:00:00.000Z;UNVERIFIED;2010-08-24T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500444000143;PRIMARY;19;KG;06;5004440;3;
44.13544917,-73.093979159;"{""type"": ""Point"", ""coordinates"": [-73.09397915899993, 44.135449170000065]}";39957;39957;500823500338;MOUNT ABRAHAM UHSD #28;220 AIRPORT DR;;BRISTOL;VT;05443;1201;(802) 453-2333;1;1;827;ADDISON;50001;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500823500338;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-24T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500823500338;HIGH;753;07;12;5008235;74;
44.440664375,-73.073592227;"{""type"": ""Point"", ""coordinates"": [-73.07359222699993, 44.440664375000026]}";26032;27227;500921000243;WILLISTON SCHOOLS;195 CENTRAL SCHOOL DR;;WILLISTON;VT;05495;;(802) 878-2762;1;1;1215;CHITTENDEN;50007;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500921000243;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500921000243;PRIMARY;1124;PK;08;5009210;91;
